2.036292117,-2.726953084
2.70526834,-2.306062061
2.514733009,-2.223627474
2.949919171,-2.353825924
2.140454319,-2.996562556
2.54170326,-2.01928838
2.545349475,-2.691415034
2.136382996,-2.100231326
2.781454307,-2.204175697
2.050169,-2.53604657
2.022893782,-2.439796248
2.950408047,-2.546330696
2.448753568,-2.717384927
2.737797057,-2.870951892
2.147287751,-2.974732825
2.610527298,-2.053322574
2.015777103,-2.325476154
2.843539963,-2.650381164
2.934984068,-2.196753023
2.636737501,-2.316660987
2.643618487,-2.706739697
2.295477461,-2.481345375
2.854640754,-2.829457315
2.615083302,-2.48189546
2.620623314,-2.708881265
2.622850744,-2.242675046
2.818807948,-2.650131104
2.994960057,-2.232331949
2.576285971,-2.296692083
2.95306033,-2.62347655
2.974881935,-2.885537012
2.632513171,-2.686830787
2.487106802,-2.092747702
2.466382103,-2.705144326
2.328896987,-2.961747289
2.384694233,-2.869866938
2.645252537,-2.049653693
2.712998908,-2.272395538
2.097491547,-2.130423949
2.705258921,-2.510385984
2.99426759,-2.071855752
2.904871648,-2.370876729
2.678963721,-2.040246691
2.31517713,-2.765914726
2.187731961,-2.80411177
2.359989029,-2.527756541
2.949589235,-2.383658063
2.456241513,-2.373945117
2.641195948,-2.59507639
2.595772599,-2.092118541
1.368196254,-2.210945356
1.363457521,-2.067929247
1.487042545,-2.951079198
1.596205582,-2.382616118
1.004077496,-2.368496681
1.69661662,-2.719942819
1.189763309,-2.493413469
1.830801612,-2.061520992
1.864759926,-2.428976375
1.074412463,-2.363981967
1.432939099,-2.527054244
1.312059332,-2.63929268
1.13603912,-2.355563851
1.209363467,-2.369838468
1.363315184,-2.276679634
1.546858905,-2.775377337
1.577727169,-2.835194205
1.753424513,-2.592853873
1.638801129,-2.856994569
1.787774354,-2.736171886
1.8591415,-2.920973259
1.315072599,-2.100273652
1.193093623,-2.701039074
1.483927163,-2.311413684
1.999532961,-2.243463724
1.173393942,-2.605347993
1.356395592,-2.0355705
1.562087113,-2.617245027
1.827081347,-2.161728146
1.542290103,-2.29729531
1.373666229,-2.75717223
1.702435462,-2.307185466
1.435701317,-2.836250503
1.592894991,-2.372099258
1.710586725,-2.720231939
1.915090663,-2.192741342
1.767443468,-2.931116283
1.920128827,-2.734440687
1.432139336,-2.092956389
1.794395375,-2.842570469
1.098049062,-2.481733059
1.444462733,-2.990411387
1.696623502,-2.98613099
1.309654901,-2.718020867
1.197815615,-2.665677554
1.981474233,-2.588605941
1.615820048,-2.887725941
1.660809947,-2.503402818
1.976573261,-2.281684999
1.062403404,-2.354987461
0.269486471,-2.888799435
0.124204009,-2.847476383
0.096760997,-2.719620218
0.461215903,-2.203486817
0.04923587,-2.328430242
0.647637466,-2.039134454
0.477354294,-2.863202876
0.173579013,-2.424717344
0.972274594,-2.668666536
0.784291958,-2.356924272
0.182580026,-2.942556865
0.010067655,-2.7995704
0.69616992,-2.188727232
0.225965578,-2.446464733
0.065815368,-2.488211397
0.76349452,-2.979063446
0.46196942,-2.564392925
0.360993484,-2.599168813
0.983413748,-2.065429299
0.771556642,-2.989827221
0.10867681,-2.051789118
0.309304433,-2.122348034
0.466228228,-2.891114071
0.518856521,-2.553025819
0.710233753,-2.923641588
0.253929736,-2.169574154
0.365988015,-2.797080771
0.227756521,-2.245665098
0.156401067,-2.266143515
0.957113926,-2.469084105
0.428645015,-2.031713046
0.511119637,-2.534180213
0.760742982,-2.892097142
0.393227967,-2.248599279
0.529016968,-2.290292433
0.174906852,-2.849188343
0.410596981,-2.344414747
0.165742218,-2.608855951
0.917855687,-2.257733864
0.028030513,-2.255392316
0.573476158,-2.350911771
0.406054397,-2.277334774
0.076007635,-2.628985378
0.658238495,-2.022600329
0.172379081,-2.664281093
0.51835372,-2.283384966
0.740835513,-2.920293182
0.181611056,-2.761649187
0.088460755,-2.816306175
0.679741462,-2.016249003
-0.402794661,-2.527555975
-0.357079539,-2.572757871
-0.590797362,-2.919871385
-0.196143181,-2.870202564
-0.269554345,-2.634796088
-0.633501796,-2.161172271
-0.81943901,-2.180873115
-0.640757502,-2.456154372
-0.822131557,-2.040934677
-0.063315105,-2.993148441
-0.681418874,-2.7461917
-0.718100057,-2.906439323
-0.176281457,-2.960085308
-0.660404743,-2.097047216
-0.212724929,-2.282837592
-0.799371505,-2.971065295
-0.931632567,-2.309003216
-0.965131134,-2.864858864
-0.179484893,-2.084306835
-0.608254598,-2.496956699
-0.618873861,-2.939806369
-0.171537919,-2.967156126
-0.057647902,-2.867942066
-0.301277646,-2.126560447
-0.615513289,-2.073234053
-0.665442089,-2.615366218
-0.433069565,-2.065680682
-0.95441892,-2.812674518
-0.294456925,-2.75655492
-0.858480041,-2.883881082
-0.065718582,-2.220212975
-0.568623839,-2.90043774
-0.221584354,-2.288331074
-0.474612359,-2.812453194
-0.984522151,-2.34173511
-0.434828919,-2.859102176
-0.109269695,-2.528237992
-0.590127772,-2.698902858
-0.057151727,-2.286510657
-0.988708428,-2.850382603
-0.453821069,-2.636742075
-0.528198358,-2.02139998
-0.106009955,-2.099348987
-0.258085098,-2.960726894
-0.498300241,-2.565533457
-0.056495343,-2.854894583
-0.136892443,-2.15113669
-0.741368387,-2.693520248
-0.69447173,-2.72037023
-0.36968447,-2.655061517
-1.658090296,-2.056790324
-1.498466751,-2.838184182
-1.479802212,-2.152770492
-1.428868875,-2.970616678
-1.91620293,-2.07657043
-1.467266215,-2.681239463
-1.875181928,-2.981748963
-1.352546295,-2.30119694
-1.700283169,-2.508458793
-1.743504035,-2.710515264
-1.281883311,-2.49801368
-1.891504738,-2.413835147
-1.856874693,-2.97511728
-1.781618928,-2.773459979
-1.098944324,-2.614268037
-1.637545121,-2.574573655
-1.021221523,-2.266129658
-1.881205843,-2.81663771
-1.141384773,-2.587289639
-1.690283345,-2.589280232
-1.806849683,-2.88017458
-1.351836698,-2.945444065
-1.035245579,-2.367911783
-1.194846009,-2.521058871
